timestamp,source_ip,destination_ip,protocol,packet_size
2026-05-10 21:43:36.319598,20.207.73.85,10.42.237.105,6,1332
2026-05-10 21:43:36.321598,10.42.237.105,20.207.73.85,6,54
2026-05-10 21:43:36.323596,10.42.237.105,20.207.73.85,6,85
2026-05-10 21:43:36.432672,44.232.161.170,10.42.237.105,6,54
2026-05-10 21:43:36.435673,10.42.237.105,18.67.233.43,17,1292
2026-05-10 21:43:36.437676,10.42.237.105,18.67.233.43,17,1292
2026-05-10 21:43:36.444753,20.207.73.85,10.42.237.105,6,54
2026-05-10 21:43:36.446674,10.42.237.105,3.237.175.195,6,66
2026-05-10 21:43:36.450064,10.42.237.105,18.141.80.142,6,66
2026-05-10 21:43:36.451067,10.42.237.105,54.230.148.89,6,66
2026-05-10 21:43:36.467069,18.67.233.43,10.42.237.105,17,922
2026-05-10 21:43:36.469067,18.67.233.43,10.42.237.105,17,1242
2026-05-10 21:43:36.469067,18.67.233.43,10.42.237.105,17,1242
2026-05-10 21:43:36.470588,18.67.233.43,10.42.237.105,17,1242
2026-05-10 21:43:36.472593,18.67.233.43,10.42.237.105,17,1242
2026-05-10 21:43:36.474600,10.42.237.105,18.67.233.43,17,1292
2026-05-10 21:43:36.475648,10.42.237.105,18.67.233.43,17,99
2026-05-10 21:43:36.476597,10.42.237.105,18.67.233.43,17,97
2026-05-10 21:43:36.477595,10.42.237.105,18.67.233.43,17,91
2026-05-10 21:43:36.484593,54.230.148.89,10.42.237.105,6,66
2026-05-10 21:43:36.486593,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.487592,10.42.237.105,54.230.148.89,6,1354
2026-05-10 21:43:36.488595,10.42.237.105,54.230.148.89,6,485
2026-05-10 21:43:36.498593,10.42.237.105,18.67.233.43,17,127
2026-05-10 21:43:36.500655,10.42.237.105,18.67.233.43,17,121
2026-05-10 21:43:36.501596,10.42.237.105,18.67.233.43,17,670
2026-05-10 21:43:36.522106,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.524108,18.67.233.43,10.42.237.105,17,107
2026-05-10 21:43:36.525108,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.526123,54.230.148.89,10.42.237.105,6,1334
2026-05-10 21:43:36.527110,54.230.148.89,10.42.237.105,6,1334
2026-05-10 21:43:36.528106,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.529110,54.230.148.89,10.42.237.105,6,2614
2026-05-10 21:43:36.530108,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.536114,18.67.233.43,10.42.237.105,17,106
2026-05-10 21:43:36.538113,54.230.148.89,10.42.237.105,6,847
2026-05-10 21:43:36.539113,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:36.540113,10.42.237.105,18.67.233.43,17,89
2026-05-10 21:43:36.541116,10.42.237.105,54.230.148.89,6,118
2026-05-10 21:43:36.542113,10.42.237.105,54.230.148.89,6,146
2026-05-10 21:43:36.543113,10.42.237.105,54.230.148.89,6,558
2026-05-10 21:43:36.551638,18.67.233.43,10.42.237.105,17,426
2026-05-10 21:43:36.553648,18.141.80.142,10.42.237.105,6,66
2026-05-10 21:43:36.554927,10.42.237.105,18.141.80.142,6,54
2026-05-10 21:43:36.556933,10.42.237.105,18.141.80.142,6,1354
2026-05-10 21:43:36.558955,10.42.237.105,18.141.80.142,6,477
2026-05-10 21:43:36.572025,10.42.237.105,18.67.233.43,17,89
2026-05-10 21:43:36.579306,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.581345,54.230.148.89,10.42.237.105,6,233
2026-05-10 21:43:36.582374,54.230.148.89,10.42.237.105,6,125
2026-05-10 21:43:36.583407,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.584321,54.230.148.89,10.42.237.105,6,489
2026-05-10 21:43:36.586316,10.42.237.105,54.230.148.89,6,85
2026-05-10 21:43:36.612821,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:36.624199,10.42.237.105,54.230.148.89,6,66
2026-05-10 21:43:36.637711,18.141.80.142,10.42.237.105,6,66
2026-05-10 21:43:36.639701,18.141.80.142,10.42.237.105,6,54
2026-05-10 21:43:36.640983,18.141.80.142,10.42.237.105,6,2614
2026-05-10 21:43:36.640983,10.42.237.105,18.141.80.142,6,54
2026-05-10 21:43:36.643413,18.141.80.142,10.42.237.105,6,1334
2026-05-10 21:43:36.646421,18.141.80.142,10.42.237.105,6,1334
2026-05-10 21:43:36.648943,18.141.80.142,10.42.237.105,6,991
2026-05-10 21:43:36.649937,10.42.237.105,18.141.80.142,6,54
2026-05-10 21:43:36.650939,10.42.237.105,18.141.80.142,6,180
2026-05-10 21:43:36.687166,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.689163,54.230.148.89,10.42.237.105,6,66
2026-05-10 21:43:36.691362,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.693368,10.42.237.105,54.230.148.89,6,1354
2026-05-10 21:43:36.694359,10.42.237.105,54.230.148.89,6,517
2026-05-10 21:43:36.695356,10.42.237.105,52.84.229.60,6,66
2026-05-10 21:43:36.697935,10.42.237.105,3.237.175.195,6,66
2026-05-10 21:43:36.714974,10.42.237.105,18.67.233.98,6,66
2026-05-10 21:43:36.726484,3.237.175.195,10.42.237.105,6,66
2026-05-10 21:43:36.728487,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:36.730485,10.42.237.105,3.237.175.195,6,1354
2026-05-10 21:43:36.732921,10.42.237.105,3.237.175.195,6,584
2026-05-10 21:43:36.749264,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:36.751247,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:36.752248,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.753249,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.754249,52.84.229.60,10.42.237.105,6,66
2026-05-10 21:43:36.755247,10.42.237.105,18.67.233.43,17,90
2026-05-10 21:43:36.755247,10.42.237.105,18.67.233.43,17,92
2026-05-10 21:43:36.756246,10.42.237.105,52.84.229.60,6,54
2026-05-10 21:43:36.757246,10.42.237.105,52.84.229.60,6,1354
2026-05-10 21:43:36.759253,10.42.237.105,52.84.229.60,6,551
2026-05-10 21:43:36.761252,54.230.148.89,10.42.237.105,6,2614
2026-05-10 21:43:36.762248,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.763250,54.230.148.89,10.42.237.105,6,2614
2026-05-10 21:43:36.764249,54.230.148.89,10.42.237.105,6,847
2026-05-10 21:43:36.764249,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.766253,10.42.237.105,54.230.148.89,6,118
2026-05-10 21:43:36.766253,10.42.237.105,54.230.148.89,6,146
2026-05-10 21:43:36.767759,10.42.237.105,54.230.148.89,6,544
2026-05-10 21:43:36.770765,18.141.80.142,10.42.237.105,6,296
2026-05-10 21:43:36.771767,10.42.237.105,18.141.80.142,6,788
2026-05-10 21:43:36.803767,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:36.804768,54.230.148.89,10.42.237.105,6,233
2026-05-10 21:43:36.805765,54.230.148.89,10.42.237.105,6,125
2026-05-10 21:43:36.806765,18.67.233.98,10.42.237.105,6,66
2026-05-10 21:43:36.807771,10.42.237.105,54.230.148.89,6,54
2026-05-10 21:43:36.808766,10.42.237.105,18.67.233.98,6,54
2026-05-10 21:43:36.809765,54.230.148.89,10.42.237.105,6,546
2026-05-10 21:43:36.809765,10.42.237.105,18.67.233.98,6,1354
2026-05-10 21:43:36.810765,10.42.237.105,18.67.233.98,6,590
2026-05-10 21:43:36.811765,10.42.237.105,54.230.148.89,6,85
2026-05-10 21:43:36.812765,52.84.229.60,10.42.237.105,6,54
2026-05-10 21:43:36.812765,52.84.229.60,10.42.237.105,6,54
2026-05-10 21:43:36.814271,52.84.229.60,10.42.237.105,6,5174
2026-05-10 21:43:36.815280,10.42.237.105,52.84.229.60,6,54
2026-05-10 21:43:36.824280,52.84.229.60,10.42.237.105,6,1176
2026-05-10 21:43:36.825279,10.42.237.105,142.251.222.70,17,1292
2026-05-10 21:43:36.826280,10.42.237.105,142.251.222.70,17,1292
2026-05-10 21:43:36.829281,10.42.237.105,57.129.49.181,6,66
2026-05-10 21:43:36.831296,10.42.237.105,54.186.129.64,6,66
2026-05-10 21:43:36.836282,10.42.237.105,34.107.165.188,17,1292
2026-05-10 21:43:36.837282,10.42.237.105,34.107.165.188,17,1292
2026-05-10 21:43:36.838283,10.42.237.105,34.36.200.111,17,1292
2026-05-10 21:43:36.839282,10.42.237.105,34.36.200.111,17,1292
2026-05-10 21:43:36.842750,10.42.237.105,37.19.206.164,6,66
2026-05-10 21:43:36.844746,10.42.237.105,52.84.229.60,6,118
2026-05-10 21:43:36.845744,10.42.237.105,52.84.229.60,6,146
2026-05-10 21:43:36.846746,10.42.237.105,52.84.229.60,6,493
2026-05-10 21:43:36.904507,52.84.229.60,10.42.237.105,6,54
2026-05-10 21:43:36.906507,52.84.229.60,10.42.237.105,6,233
2026-05-10 21:43:36.907509,52.84.229.60,10.42.237.105,6,125
2026-05-10 21:43:36.908510,10.42.237.105,52.84.229.60,6,54
2026-05-10 21:43:36.910510,10.42.237.105,52.84.229.60,6,85
2026-05-10 21:43:36.917892,34.36.200.111,10.42.237.105,17,82
2026-05-10 21:43:36.920895,142.251.222.70,10.42.237.105,17,82
2026-05-10 21:43:36.924591,142.251.222.70,10.42.237.105,17,1292
2026-05-10 21:43:36.927693,142.251.222.70,10.42.237.105,17,1292
2026-05-10 21:43:36.929974,142.251.222.70,10.42.237.105,17,1292
2026-05-10 21:43:36.930973,142.251.222.70,10.42.237.105,17,1292
2026-05-10 21:43:36.934097,10.42.237.105,142.251.222.70,17,1292
2026-05-10 21:43:36.935093,142.251.222.70,10.42.237.105,17,1292
2026-05-10 21:43:36.936102,142.251.222.70,10.42.237.105,17,1288
2026-05-10 21:43:36.937094,142.251.222.70,10.42.237.105,17,87
2026-05-10 21:43:36.939094,10.42.237.105,142.251.222.70,17,81
2026-05-10 21:43:36.941095,10.42.237.105,142.251.222.70,17,203
2026-05-10 21:43:36.942096,10.42.237.105,142.251.222.70,17,691
2026-05-10 21:43:36.945460,34.107.165.188,10.42.237.105,17,82
2026-05-10 21:43:36.947677,34.107.165.188,10.42.237.105,17,1292
2026-05-10 21:43:36.949845,34.107.165.188,10.42.237.105,17,1292
2026-05-10 21:43:36.951857,34.107.165.188,10.42.237.105,17,1292
2026-05-10 21:43:36.953858,10.42.237.105,34.107.165.188,17,81
2026-05-10 21:43:36.958857,34.36.200.111,10.42.237.105,17,1292
2026-05-10 21:43:36.964862,34.36.200.111,10.42.237.105,17,1292
2026-05-10 21:43:36.965852,34.36.200.111,10.42.237.105,17,1292
2026-05-10 21:43:36.967362,34.36.200.111,10.42.237.105,17,1292
2026-05-10 21:43:36.968369,34.36.200.111,10.42.237.105,17,428
2026-05-10 21:43:36.970368,10.42.237.105,34.36.200.111,17,1292
2026-05-10 21:43:36.971368,10.42.237.105,34.36.200.111,17,81
2026-05-10 21:43:36.974371,10.42.237.105,34.36.200.111,17,125
2026-05-10 21:43:36.976372,10.42.237.105,34.36.200.111,17,116
2026-05-10 21:43:36.979368,10.42.237.105,34.36.200.111,17,490
2026-05-10 21:43:36.983367,34.107.165.188,10.42.237.105,17,1292
2026-05-10 21:43:36.984368,34.107.165.188,10.42.237.105,17,1292
2026-05-10 21:43:36.986379,34.107.165.188,10.42.237.105,17,1024
2026-05-10 21:43:36.988371,10.42.237.105,34.107.165.188,17,81
2026-05-10 21:43:36.990373,18.67.233.98,10.42.237.105,6,66
2026-05-10 21:43:36.991371,18.67.233.98,10.42.237.105,6,54
2026-05-10 21:43:36.992372,18.67.233.98,10.42.237.105,6,1334
2026-05-10 21:43:36.994806,18.67.233.98,10.42.237.105,6,2614
2026-05-10 21:43:36.995820,10.42.237.105,18.67.233.98,6,54
2026-05-10 21:43:36.997815,18.67.233.98,10.42.237.105,6,1334
2026-05-10 21:43:37.000167,10.42.237.105,18.67.233.98,6,54
2026-05-10 21:43:37.003994,10.42.237.105,34.107.165.188,17,82
2026-05-10 21:43:37.006154,10.42.237.105,34.107.165.188,17,125
2026-05-10 21:43:37.007672,10.42.237.105,34.107.165.188,17,113
2026-05-10 21:43:37.011895,10.42.237.105,34.107.165.188,17,774
2026-05-10 21:43:37.018411,18.67.233.98,10.42.237.105,6,868
2026-05-10 21:43:37.020412,54.230.148.89,10.42.237.105,6,54
2026-05-10 21:43:37.021746,10.42.237.105,18.67.233.98,6,118
2026-05-10 21:43:37.023762,10.42.237.105,18.67.233.98,6,146
2026-05-10 21:43:37.025759,10.42.237.105,18.67.233.98,6,531
2026-05-10 21:43:37.029755,18.141.80.142,10.42.237.105,6,54
2026-05-10 21:43:37.052751,142.251.222.70,10.42.237.105,17,992
2026-05-10 21:43:37.057952,142.251.222.70,10.42.237.105,17,163
2026-05-10 21:43:37.059457,142.251.222.70,10.42.237.105,17,69
2026-05-10 21:43:37.060463,10.42.237.105,142.251.222.70,17,74
2026-05-10 21:43:37.067475,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:37.068462,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:37.070468,52.84.229.60,10.42.237.105,6,54
2026-05-10 21:43:37.072466,10.42.237.105,18.67.233.43,17,88
2026-05-10 21:43:37.073462,34.107.165.188,10.42.237.105,17,627
2026-05-10 21:43:37.074464,34.107.165.188,10.42.237.105,17,163
2026-05-10 21:43:37.075463,10.42.237.105,18.67.233.43,17,90
2026-05-10 21:43:37.079464,10.42.237.105,34.107.165.188,17,74
2026-05-10 21:43:37.082468,34.36.200.111,10.42.237.105,17,626
2026-05-10 21:43:37.084466,34.36.200.111,10.42.237.105,17,163
2026-05-10 21:43:37.085468,34.36.200.111,10.42.237.105,17,69
2026-05-10 21:43:37.087464,10.42.237.105,34.36.200.111,17,73
2026-05-10 21:43:37.088463,18.141.80.142,10.42.237.105,6,1334
2026-05-10 21:43:37.089466,18.141.80.142,10.42.237.105,6,304
2026-05-10 21:43:37.090466,34.107.165.188,10.42.237.105,17,69
2026-05-10 21:43:37.091465,10.42.237.105,18.141.80.142,6,54
2026-05-10 21:43:37.093556,3.237.175.195,10.42.237.105,6,54
2026-05-10 21:43:37.094555,3.237.175.195,10.42.237.105,6,1334
2026-05-10 21:43:37.095553,3.237.175.195,10.42.237.105,6,1182
2026-05-10 21:43:37.096558,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:37.098555,18.67.233.98,10.42.237.105,6,66
2026-05-10 21:43:37.099554,18.67.233.98,10.42.237.105,6,66
2026-05-10 21:43:37.100555,10.42.237.105,3.237.175.195,6,118
2026-05-10 21:43:37.101553,18.67.233.98,10.42.237.105,6,54
2026-05-10 21:43:37.102553,18.67.233.98,10.42.237.105,6,233
2026-05-10 21:43:37.102553,18.67.233.98,10.42.237.105,6,125
2026-05-10 21:43:37.103551,10.42.237.105,18.67.233.98,6,54
2026-05-10 21:43:37.104551,10.42.237.105,18.67.233.98,6,85
2026-05-10 21:43:37.105552,10.42.237.105,3.237.175.195,6,146
2026-05-10 21:43:37.106554,10.42.237.105,3.237.175.195,6,525
2026-05-10 21:43:37.107556,18.67.233.98,10.42.237.105,6,1334
2026-05-10 21:43:37.108553,18.67.233.98,10.42.237.105,6,1027
2026-05-10 21:43:37.109553,18.67.233.98,10.42.237.105,6,1334
2026-05-10 21:43:37.109553,10.42.237.105,18.67.233.98,6,66
2026-05-10 21:43:37.110552,10.42.237.105,18.67.233.98,6,54
2026-05-10 21:43:37.112554,10.42.237.105,142.251.222.70,17,74
2026-05-10 21:43:37.113557,3.237.175.195,10.42.237.105,6,66
2026-05-10 21:43:37.114554,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:37.115555,10.42.237.105,3.237.175.195,6,1354
2026-05-10 21:43:37.115555,10.42.237.105,3.237.175.195,6,488
2026-05-10 21:43:37.117553,10.42.237.105,34.36.200.111,17,74
2026-05-10 21:43:37.119553,10.42.237.105,34.107.165.188,17,74
2026-05-10 21:43:37.123065,18.67.233.43,10.42.237.105,17,1368
2026-05-10 21:43:37.124065,10.42.237.105,18.67.233.43,17,90
2026-05-10 21:43:37.125067,142.251.222.70,10.42.237.105,17,828
2026-05-10 21:43:37.133073,10.42.237.105,142.251.222.70,17,78
2026-05-10 21:43:37.138080,10.42.237.105,18.67.233.43,17,670
2026-05-10 21:43:37.139069,10.42.237.105,57.129.49.181,6,66
2026-05-10 21:43:37.140070,10.42.237.105,54.186.129.64,6,66
2026-05-10 21:43:37.142070,10.42.237.105,37.19.206.164,6,66
2026-05-10 21:43:37.154592,10.42.237.105,52.95.126.160,6,66
2026-05-10 21:43:37.156592,10.42.237.105,34.160.19.107,17,1292
2026-05-10 21:43:37.158594,10.42.237.105,34.160.19.107,17,1292
2026-05-10 21:43:37.159593,10.42.237.105,35.212.104.44,6,66
2026-05-10 21:43:37.160595,10.42.237.105,47.131.24.103,6,66
2026-05-10 21:43:37.162593,142.251.222.70,10.42.237.105,17,66
2026-05-10 21:43:37.164590,18.67.233.98,10.42.237.105,6,54
2026-05-10 21:43:37.167102,54.186.129.64,10.42.237.105,6,66
2026-05-10 21:43:37.170322,10.42.237.105,54.186.129.64,6,54
2026-05-10 21:43:37.171320,10.42.237.105,54.186.129.64,6,1354
2026-05-10 21:43:37.173322,10.42.237.105,54.186.129.64,6,540
2026-05-10 21:43:37.175320,52.84.229.60,10.42.237.105,6,372
2026-05-10 21:43:37.176325,52.84.229.60,10.42.237.105,6,85
2026-05-10 21:43:37.178322,10.42.237.105,52.84.229.60,6,54
2026-05-10 21:43:37.179321,10.42.237.105,69.173.158.64,6,66
2026-05-10 21:43:37.180321,18.67.233.43,10.42.237.105,17,425
2026-05-10 21:43:37.181320,10.42.237.105,18.67.233.43,17,88
2026-05-10 21:43:37.182320,37.19.206.164,10.42.237.105,6,66
2026-05-10 21:43:37.183319,10.42.237.105,37.19.206.164,6,54
2026-05-10 21:43:37.184320,10.42.237.105,37.19.206.164,6,1354
2026-05-10 21:43:37.185320,10.42.237.105,37.19.206.164,6,580
2026-05-10 21:43:37.186319,10.42.237.105,104.20.20.189,6,66
2026-05-10 21:43:37.190563,34.160.19.107,10.42.237.105,17,82
2026-05-10 21:43:37.194551,34.160.19.107,10.42.237.105,17,1292
2026-05-10 21:43:37.195547,34.160.19.107,10.42.237.105,17,1292
2026-05-10 21:43:37.196551,34.160.19.107,10.42.237.105,17,1292
2026-05-10 21:43:37.198041,34.160.19.107,10.42.237.105,17,1102
2026-05-10 21:43:37.199050,10.42.237.105,34.160.19.107,17,81
2026-05-10 21:43:37.200047,10.42.237.105,34.160.19.107,17,82
2026-05-10 21:43:37.201047,10.42.237.105,34.160.19.107,17,125
2026-05-10 21:43:37.204048,10.42.237.105,34.160.19.107,17,115
2026-05-10 21:43:37.205048,10.42.237.105,34.160.19.107,17,679
2026-05-10 21:43:37.214582,18.67.233.43,10.42.237.105,17,85
2026-05-10 21:43:37.215576,10.42.237.105,130.211.23.194,17,1292
2026-05-10 21:43:37.217578,10.42.237.105,130.211.23.194,17,1292
2026-05-10 21:43:37.219578,10.42.237.105,23.23.153.235,6,66
2026-05-10 21:43:37.220579,10.42.237.105,23.203.192.37,6,66
2026-05-10 21:43:37.221578,47.131.24.103,10.42.237.105,6,66
2026-05-10 21:43:37.224302,10.42.237.105,47.131.24.103,6,54
2026-05-10 21:43:37.226311,10.42.237.105,47.131.24.103,6,1354
2026-05-10 21:43:37.227312,10.42.237.105,47.131.24.103,6,546
2026-05-10 21:43:37.229310,104.20.20.189,10.42.237.105,6,66
2026-05-10 21:43:37.231319,10.42.237.105,104.20.20.189,6,54
2026-05-10 21:43:37.234322,10.42.237.105,104.20.20.189,6,1354
2026-05-10 21:43:37.236322,10.42.237.105,104.20.20.189,6,580
2026-05-10 21:43:37.239334,69.173.158.64,10.42.237.105,6,66
2026-05-10 21:43:37.241702,10.42.237.105,69.173.158.64,6,54
2026-05-10 21:43:37.242711,10.42.237.105,69.173.158.64,6,1354
2026-05-10 21:43:37.244715,10.42.237.105,69.173.158.64,6,488
2026-05-10 21:43:37.253554,34.160.19.107,10.42.237.105,17,163
2026-05-10 21:43:37.255562,23.203.192.37,10.42.237.105,6,66
2026-05-10 21:43:37.256812,130.211.23.194,10.42.237.105,17,82
2026-05-10 21:43:37.257802,10.42.237.105,23.203.192.37,6,54
2026-05-10 21:43:37.259858,130.211.23.194,10.42.237.105,17,1292
2026-05-10 21:43:37.261857,3.237.175.195,10.42.237.105,6,212
2026-05-10 21:43:37.262858,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:37.263855,10.42.237.105,130.211.23.194,6,66
2026-05-10 21:43:37.265864,10.42.237.105,34.160.19.107,17,76
2026-05-10 21:43:37.267855,10.42.237.105,23.203.192.37,6,1354
2026-05-10 21:43:37.268856,10.42.237.105,23.203.192.37,6,584
2026-05-10 21:43:37.269854,130.211.23.194,10.42.237.105,17,1292
2026-05-10 21:43:37.270855,130.211.23.194,10.42.237.105,17,1292
2026-05-10 21:43:37.271854,130.211.23.194,10.42.237.105,17,1292
2026-05-10 21:43:37.274869,130.211.23.194,10.42.237.105,17,413
2026-05-10 21:43:37.275876,34.107.165.188,10.42.237.105,17,255
2026-05-10 21:43:37.277876,3.237.175.195,10.42.237.105,6,100
2026-05-10 21:43:37.278877,3.237.175.195,10.42.237.105,6,1334
2026-05-10 21:43:37.281878,3.237.175.195,10.42.237.105,6,464
2026-05-10 21:43:37.283878,3.237.175.195,10.42.237.105,6,2614
2026-05-10 21:43:37.284878,3.237.175.195,10.42.237.105,6,274
2026-05-10 21:43:37.285877,3.237.175.195,10.42.237.105,6,246
2026-05-10 21:43:37.287887,3.237.175.195,10.42.237.105,6,1334
2026-05-10 21:43:37.288876,3.237.175.195,10.42.237.105,6,54
2026-05-10 21:43:37.289878,3.237.175.195,10.42.237.105,6,1334
2026-05-10 21:43:37.290876,3.237.175.195,10.42.237.105,6,1182
2026-05-10 21:43:37.291876,47.131.24.103,10.42.237.105,6,54
2026-05-10 21:43:37.292875,47.131.24.103,10.42.237.105,6,54
2026-05-10 21:43:37.296878,47.131.24.103,10.42.237.105,6,54
2026-05-10 21:43:37.297876,47.131.24.103,10.42.237.105,6,3894
2026-05-10 21:43:37.298876,47.131.24.103,10.42.237.105,6,466
2026-05-10 21:43:37.300897,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:37.301881,10.42.237.105,3.237.175.195,6,54
2026-05-10 21:43:37.302877,10.42.237.105,47.131.24.103,6,54
2026-05-10 21:43:37.304877,10.42.237.105,130.211.23.194,17,81
2026-05-10 21:43:37.305877,34.160.19.107,10.42.237.105,17,627
2026-05-10 21:43:37.307884,34.160.19.107,10.42.237.105,17,69
2026-05-10 21:43:37.309879,34.36.200.111,10.42.237.105,17,272
2026-05-10 21:43:37.312881,10.42.237.105,130.211.23.194,17,81
2026-05-10 21:43:37.315885,10.42.237.105,3.237.175.195,6,118
2026-05-10 21:43:37.316885,10.42.237.105,34.160.19.107,17,74
2026-05-10 21:43:37.318878,10.42.237.105,3.237.175.195,6,85
2026-05-10 21:43:37.321391,57.129.49.181,10.42.237.105,6,66
2026-05-10 21:43:37.323388,10.42.237.105,57.129.49.181,6,54
2026-05-10 21:43:37.324389,10.42.237.105,57.129.49.181,6,1354
2026-05-10 21:43:37.325390,10.42.237.105,57.129.49.181,6,572
2026-05-10 21:43:37.327389,10.42.237.105,63.176.195.25,6,66
2026-05-10 21:43:37.330395,10.42.237.105,130.211.23.194,17,125
2026-05-10 21:43:37.331391,10.42.237.105,130.211.23.194,17,113
2026-05-10 21:43:37.333406,10.42.237.105,130.211.23.194,17,857
2026-05-10 21:43:37.334407,69.173.158.64,10.42.237.105,6,54
2026-05-10 21:43:37.335413,69.173.158.64,10.42.237.105,6,54
2026-05-10 21:43:37.336772,10.42.237.105,47.131.24.103,6,180
2026-05-10 21:43:37.339081,10.42.237.105,47.131.24.103,6,153
2026-05-10 21:43:37.340080,69.173.158.64,10.42.237.105,6,187
2026-05-10 21:43:37.341079,10.42.237.105,47.131.24.103,6,697
2026-05-10 21:43:37.342091,69.173.158.64,10.42.237.105,6,101
2026-05-10 21:43:37.344081,52.95.126.160,10.42.237.105,6,66
2026-05-10 21:43:37.345081,69.173.158.64,10.42.237.105,6,174
2026-05-10 21:43:37.346078,69.173.158.64,10.42.237.105,6,1334
2026-05-10 21:43:37.346078,69.173.158.64,10.42.237.105,6,1334
2026-05-10 21:43:37.347584,69.173.158.64,10.42.237.105,6,138
2026-05-10 21:43:37.348590,69.173.158.64,10.42.237.105,6,334
2026-05-10 21:43:37.350593,69.173.158.64,10.42.237.105,6,340
2026-05-10 21:43:37.353592,69.173.158.64,10.42.237.105,6,128
2026-05-10 21:43:37.355593,10.42.237.105,69.173.158.64,6,66
2026-05-10 21:43:37.357594,10.42.237.105,69.173.158.64,6,54
2026-05-10 21:43:37.358592,10.42.237.105,69.173.158.64,6,54
2026-05-10 21:43:37.359592,10.42.237.105,52.95.126.160,6,54
2026-05-10 21:43:37.360591,10.42.237.105,52.95.126.160,6,1246
2026-05-10 21:43:37.360591,10.42.237.105,52.95.126.160,6,630
2026-05-10 21:43:37.363116,10.42.237.105,69.173.158.64,6,134
2026-05-10 21:43:37.364108,10.42.237.105,69.173.158.64,6,1296
2026-05-10 21:43:37.366561,10.42.237.105,18.164.144.30,6,66
2026-05-10 21:43:37.368562,10.42.237.105,34.107.165.188,17,78
2026-05-10 21:43:37.370570,10.42.237.105,34.160.19.107,17,74
